,"通判,布政,按察","通侯,課第售,川師","專知,司員,殿前神威軍",year_Range
0,0.0,0.007407407407407408,0.0,-140--126
1,0.0,0.008849557522123894,0.0,-125--111
2,0.0,0.0,0.0,-110--96
3,0.0,0.003663003663003663,0.0,-95--81
4,0.0,0.015267175572519083,0.0,-80--66
5,0.0,0.005319148936170213,0.0,-65--51
6,0.003115264797507788,0.006230529595015576,0.0,-50--36
7,0.0,0.0,0.0,-35--21
8,0.0,0.0,0.0,-20--6
9,0.0014992503748125937,0.0014992503748125937,0.0,-5-9
10,0.0,0.0,0.0,10-24
11,0.0,0.002244668911335578,0.0,25-39
12,0.0,0.0,0.0,40-54
13,0.0035587188612099642,0.0035587188612099642,0.0,55-69
14,0.0,0.0,0.0,70-84
15,0.0,0.0,0.0,85-99
16,0.0,0.0,0.0,100-114
17,0.0,0.0,0.0,115-129
18,0.014492753623188406,0.0,0.0,130-144
19,0.0,0.0,0.0,145-159
20,0.0,0.0,0.0,160-174
21,0.0,0.0,0.0,175-189
22,0.0,0.007633587786259542,0.0,190-204
23,0.0,0.0,0.0,205-219
24,0.0,0.0,0.0,220-234
25,0.003738317757009346,0.0,0.0,235-249
26,0.0019880715705765406,0.0,0.0,250-264
27,0.0,0.0,0.0,265-279
28,0.0,0.0,0.0,280-294
29,0.0025974025974025974,0.0,0.0,295-309
30,0.002777777777777778,0.0,0.0,310-324
31,0.011235955056179775,0.0,0.0,325-339
32,0.0,0.00398406374501992,0.0,340-354
33,0.0,0.0,0.0,355-369
34,0.0,0.0,0.0,370-384
35,0.0,0.0,0.0,385-399
36,0.0015151515151515152,0.0,0.0,400-414
37,0.0036429872495446266,0.0,0.0004553734061930783,415-429
38,0.0015060240963855422,0.0,0.0,430-444
39,0.0,0.0,0.0,445-459
40,0.0003589375448671931,0.0,0.0,460-474
41,0.002304147465437788,0.0003291639236339697,0.0003291639236339697,475-489
42,0.0004784688995215311,0.0004784688995215311,0.0014354066985645933,490-504
43,0.0006901311249137336,0.0,0.0,505-519
44,0.004366812227074236,0.0,0.0,520-534
45,0.0010660980810234541,0.0,0.0,535-549
46,0.0,0.0,0.0,550-564
