year_freq
5.0
3.0
3.0
1.0
68.0
3.0
71.0
12.0
91.0
9.0
61.0
5.0
2.0
104.0
12.0
6.0
14.0
11.0
6.0
105.0
9.0
12.0
43.0
6.0
15.0
8.0
127.0
7.0
272.0
13.0
126.0
7.0
19.0
73.0
11.0
18.0
2557.0
59.0
34.0
38.0
74.0
18.0
28.0
25.0
94.0
956.0
45.0
21.0
18.0
15.0
17.0
24.0
23.0
14.0
9.0
11.0
12.0
27.0
116.0
41.0
61.0
20.0
239.0
8.0
75.0
15.0
22.0
559.0
26.0
100.0
26.0
26.0
139.0
63.0
8.0
466.0
124.0
26.0
17.0
57.0
108.0
6.0
191.0
58.0
6.0
100.0
33.0
402.0
42.0
16.0
11.0
24.0
25.0
33.0
23.0
1149.0
34.0
31.0
23.0
34.0
38.0
179.0
36.0
317.0
25.0
71.0
7.0
190.0
97.0
237.0
24.0
21.0
31.0
166.0
26.0
27.0
34.0
579.0
23.0
13.0
181.0
44.0
22.0
17.0
122.0
22.0
120.0
2.0
8.0
297.0
204.0
25.0
10.0
260.0
14.0
348.0
343.0
51.0
286.0
176.0
176.0
20.0
250.0
37.0
33.0
107.0
24.0
319.0
27.0
23.0
371.0
14.0
17.0
417.0
22.0
204.0
40.0
89.0
66.0
12.0
95.0
360.0
32.0
35.0
14.0
78.0
357.0
173.0
23.0
27.0
474.0
40.0
39.0
29.0
169.0
29.0
231.0
32.0
34.0
27.0
335.0
40.0
436.0
58.0
37.0
78.0
229.0
44.0
44.0
23.0
21.0
104.0
26.0
25.0
22.0
104.0
34.0
1222.0
7.0
17.0
12.0
7.0
9.0
70.0
17.0
110.0
4.0
5.0
0.0
231.0
4.0
5.0
4.0
3.0
13.0
5.0
7.0
8.0
783.0
8.0
11.0
14.0
11.0
8.0
21.0
3.0
59.0
80.0
115.0
2525.0
145.0
167.0
211.0
99.0
9.0
45.0
39.0
30.0
35.0
40.0
37.0
148.0
45.0
51.0
56.0
2439.0
51.0
35.0
14.0
20.0
80.0
26.0
16.0
22.0
23.0
17.0
35.0
1.0
8.0
449.0
19.0
5.0
13.0
1.0
4.0
305.0
5.0
5.0
1.0
291.0
9.0
228.0
1.0
5.0
157.0
4.0
91.0
5.0
7.0
220.0
5.0
6.0
1.0
1.0
154.0
6.0
70.0
50.0
22.0
131.0
53.0
232.0
2.0
325.0
4.0
7.0
208.0
0.0
234.0
74.0
133.0
34.0
19.0
85.0
113.0
2.0
95.0
59.0
68.0
845.0
15.0
10.0
3.0
636.0
15.0
256.0
12.0
48.0
238.0
386.0
8.0
19.0
23.0
18.0
25.0
14.0
21.0
29.0
20.0
21.0
18.0
20.0
15.0
21.0
1769.0
12.0
13.0
17.0
11.0
23.0
15.0
19.0
21.0
19.0
24.0
22.0
21.0
15.0
21.0
3.0
8.0
6.0
1.0
9.0
3.0
0.0
1780.0
5.0
4.0
4.0
3.0
4.0
3.0
3.0
446.0
3.0
683.0
424.0
18.0
236.0
167.0
10.0
206.0
48.0
14.0
11.0
15.0
12.0
8.0
293.0
11.0
15.0
20.0
9.0
12.0
13.0
91.0
3.0
392.0
17.0
14.0
354.0
5.0
15.0
30.0
23.0
17.0
13.0
20.0
28.0
22.0
185.0
958.0
20.0
12.0
27.0
13.0
15.0
6.0
11.0
9.0
15.0
58.0
0.0
8.0
17.0
20.0
26.0
27.0
23.0
935.0
41.0
29.0
19.0
28.0
31.0
22.0
33.0
0.0
371.0
16.0
34.0
4.0
117.0
11.0
17.0
28.0
15.0
297.0
20.0
19.0
18.0
17.0
1.0
21.0
322.0
32.0
17.0
3.0
4.0
299.0
17.0
11.0
9.0
1.0
2.0
8.0
4.0
5.0
7.0
371.0
4.0
4.0
4.0
9.0
4.0
4.0
3.0
2.0
6.0
5.0
5.0
11.0
10.0
316.0
8.0
8.0
5.0
5.0
6.0
4.0
2.0
3.0
153.0
8.0
3.0
10.0
56.0
1.0
3.0
121.0
6.0
1.0
105.0
3.0
109.0
30.0
67.0
0.0
76.0
6.0
5.0
3.0
94.0
2.0
0.0
67.0
4.0
3.0
60.0
12.0
6.0
106.0
3.0
1.0
15.0
193.0
20.0
2.0
1.0
4.0
93.0
8.0
13.0
10.0
100.0
5.0
3.0
3.0
21.0
1.0
297.0
17.0
9.0
12.0
294.0
15.0
5.0
244.0
27.0
16.0
52.0
200.0
10.0
4.0
2.0
2.0
3.0
1.0
2.0
0.0
2.0
157.0
17.0
336.0
10.0
162.0
20.0
13.0
167.0
25.0
15.0
11.0
11.0
189.0
7.0
5.0
1.0
403.0
33.0
22.0
22.0
428.0
33.0
34.0
21.0
13.0
25.0
22.0
584.0
51.0
23.0
28.0
24.0
14.0
37.0
41.0
761.0
49.0
43.0
63.0
28.0
381.0
28.0
44.0
261.0
29.0
2.0
33.0
507.0
35.0
40.0
4.0
360.0
24.0
0.0
37.0
639.0
57.0
51.0
48.0
6.0
527.0
70.0
56.0
3.0
32.0
48.0
45.0
517.0
37.0
41.0
37.0
37.0
0.0
19.0
304.0
26.0
26.0
93.0
2.0
15.0
13.0
14.0
338.0
16.0
16.0
10.0
8.0
184.0
7.0
2.0
8.0
261.0
14.0
4.0
115.0
97.0
10.0
17.0
15.0
331.0
15.0
19.0
6.0
12.0
4.0
30.0
250.0
14.0
13.0
3.0
119.0
2.0
9.0
30.0
333.0
28.0
26.0
23.0
18.0
5.0
329.0
29.0
23.0
13.0
22.0
44.0
31.0
1074.0
46.0
34.0
48.0
31.0
22.0
1.0
23.0
27.0
1116.0
48.0
44.0
37.0
27.0
2.0
19.0
28.0
33.0
981.0
19.0
25.0
22.0
4.0
17.0
447.0
24.0
4.0
381.0
31.0
71.0
9.0
15.0
555.0
23.0
21.0
4.0
408.0
23.0
30.0
5.0
13.0
24.0
737.0
24.0
19.0
34.0
50.0
1.0
13.0
27.0
623.0
21.0
25.0
24.0
346.0
16.0
559.0
25.0
32.0
7.0
46.0
47.0
42.0
58.0
56.0
55.0
44.0
40.0
45.0
40.0
31.0
41.0
30.0
26.0
1357.0
29.0
25.0
18.0
14.0
18.0
13.0
11.0
13.0
20.0
28.0
27.0
30.0
28.0
27.0
39.0
36.0
312.0
29.0
2.0
52.0
58.0
66.0
1124.0
63.0
56.0
56.0
51.0
29.0
20.0
20.0
15.0
27.0
23.0
27.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
10.0
226.0
15.0
17.0
1.0
13.0
387.0
19.0
20.0
22.0
1.0
123.0
15.0
15.0
2.0
168.0
12.0
1.0
19.0
21.0
21.0
14.0
22.0
18.0
19.0
403.0
21.0
17.0
18.0
21.0
19.0
22.0
19.0
14.0
0.0
101.0
2.0
0.0
8.0
117.0
12.0
22.0
13.0
0.0
158.0
16.0
1.0
117.0
13.0
23.0
1.0
4.0
11.0
13.0
15.0
186.0
17.0
9.0
15.0
9.0
18.0
15.0
1.0
8.0
107.0
8.0
14.0
11.0
59.0
0.0
43.0
646.0
55.0
22.0
2.0
9.0
7.0
6.0
137.0
3.0
9.0
7.0
11.0
8.0
88.0
8.0
6.0
7.0
1.0
8.0
3.0
5.0
1.0
5.0
6.0
2.0
1.0
3.0
5.0
4.0
0.0
0.0
0.0
0.0
0.0
146.0
3.0
17.0
23.0
22.0
18.0
553.0
26.0
27.0
33.0
35.0
30.0
0.0
470.0
22.0
43.0
155.0
11.0
0.0
18.0
18.0
359.0
29.0
28.0
37.0
1.0
198.0
21.0
3.0
21.0
281.0
16.0
46.0
5.0
6.0
142.0
10.0
5.0
98.0
2.0
27.0
1534.0
45.0
55.0
51.0
62.0
66.0
59.0
57.0
70.0
80.0
95.0
110.0
99.0
101.0
80.0
93.0
96.0
102.0
419.0
108.0
99.0
88.0
75.0
63.0
57.0
77.0
74.0
64.0
53.0
13.0
19.0
12.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
322.0
4.0
2796.0
69.0
116.0
113.0
91.0
105.0
118.0
128.0
145.0
126.0
76.0
1300.0
204.0
110.0
101.0
71.0
108.0
88.0
66.0
89.0
91.0
80.0
117.0
194.0
65.0
96.0
84.0
75.0
739.0
91.0
57.0
49.0
41.0
32.0
27.0
12.0
34.0
36.0
30.0
34.0
821.0
32.0
27.0
26.0
29.0
25.0
27.0
29.0
2.0
23.0
33.0
497.0
39.0
25.0
40.0
8.0
12.0
18.0
425.0
11.0
14.0
26.0
7.0
1.0
11.0
15.0
22.0
17.0
27.0
24.0
25.0
22.0
23.0
21.0
901.0
36.0
27.0
27.0
20.0
29.0
25.0
20.0
27.0
21.0
13.0
11.0
2.0
10.0
24.0
22.0
29.0
22.0
30.0
28.0
970.0
21.0
25.0
19.0
24.0
27.0
38.0
31.0
35.0
36.0
2.0
17.0
27.0
22.0
27.0
34.0
19.0
858.0
26.0
19.0
17.0
28.0
22.0
22.0
21.0
25.0
2.0
22.0
27.0
27.0
29.0
32.0
26.0
24.0
21.0
27.0
31.0
29.0
18.0
21.0
29.0
24.0
27.0
25.0
25.0
29.0
28.0
13.0
1511.0
25.0
11.0
20.0
22.0
18.0
22.0
14.0
22.0
20.0
17.0
19.0
26.0
11.0
17.0
18.0
23.0
28.0
16.0
21.0
20.0
27.0
19.0
6.0
11.0
558.0
21.0
15.0
17.0
2.0
7.0
16.0
17.0
13.0
18.0
10.0
13.0
13.0
12.0
16.0
16.0
12.0
17.0
17.0
13.0
11.0
17.0
18.0
7.0
9.0
9.0
13.0
809.0
15.0
20.0
11.0
15.0
15.0
9.0
12.0
15.0
12.0
9.0
14.0
10.0
14.0
10.0
7.0
11.0
8.0
8.0
9.0
13.0
14.0
19.0
19.0
55.0
187.0
19.0
36.0
619.0
42.0
37.0
19.0
15.0
47.0
71.0
405.0
79.0
80.0
131.0
115.0
1008.0
83.0
130.0
565.0
117.0
151.0
167.0
155.0
38.0
139.0
159.0
105.0
162.0
160.0
102.0
124.0
2081.0
111.0
110.0
105.0
116.0
90.0
125.0
96.0
109.0
122.0
6.0
30.0
67.0
72.0
66.0
76.0
85.0
76.0
89.0
56.0
58.0
93.0
100.0
113.0
130.0
100.0
106.0
124.0
116.0
84.0
84.0
80.0
71.0
62.0
63.0
81.0
83.0
69.0
76.0
83.0
2645.0
36.0
50.0
50.0
77.0
64.0
50.0
61.0
51.0
40.0
41.0
62.0
46.0
41.0
48.0
36.0
43.0
45.0
42.0
34.0
41.0
46.0
35.0
52.0
36.0
47.0
61.0
35.0
60.0
65.0
53.0
0.0
61.0
96.0
77.0
104.0
91.0
2001.0
120.0
117.0
99.0
96.0
103.0
146.0
8.0
74.0
92.0
67.0
85.0
72.0
78.0
70.0
58.0
70.0
55.0
73.0
103.0
88.0
88.0
77.0
72.0
93.0
56.0
85.0
85.0
87.0
75.0
91.0
74.0
67.0
67.0
65.0
70.0
2881.0
67.0
76.0
66.0
66.0
53.0
82.0
70.0
68.0
64.0
73.0
66.0
50.0
60.0
70.0
59.0
55.0
53.0
55.0
64.0
62.0
45.0
50.0
44.0
66.0
62.0
52.0
58.0
46.0
50.0
67.0
8.0
53.0
65.0
83.0
92.0
76.0
82.0
54.0
70.0
82.0
63.0
52.0
1222.0
52.0
42.0
48.0
44.0
70.0
50.0
50.0
38.0
36.0
45.0
51.0
48.0
2.0
28.0
44.0
45.0
41.0
49.0
52.0
46.0
36.0
39.0
41.0
52.0
47.0
41.0
1181.0
43.0
41.0
60.0
54.0
61.0
63.0
69.0
61.0
42.0
42.0
45.0
35.0
44.0
48.0
67.0
1.0
61.0
91.0
118.0
109.0
1120.0
124.0
158.0
111.0
163.0
165.0
5.0
130.0
136.0
133.0
111.0
113.0
1104.0
72.0
90.0
84.0
83.0
69.0
79.0
6.0
33.0
46.0
55.0
74.0
57.0
55.0
82.0
58.0
78.0
71.0
56.0
70.0
45.0
55.0
53.0
1837.0
46.0
43.0
67.0
45.0
36.0
35.0
68.0
43.0
69.0
33.0
60.0
51.0
41.0
58.0
76.0
55.0
65.0
2.0
598.0
67.0
2.0
4.0
1.0
1.0
0.0
1.0
1.0
0.0
2.0
1.0
2.0
1.0
1.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
2.0
1.0
1.0
2.0
1.0
2.0
1.0
3.0
1.0
2.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
